FError,LOC,XP,foosball,Partays,B$+
0,21905,minimal,no,none,yes
1,39356,moderate,yes,some,yes
0,26181,moderate,yes,none,no
1,50256,minimal,no,none,no
0,22732,moderate,yes,none,yes
0,17354,moderate,yes,many,no
0,17548,extensive,no,some,yes
0,14034,extensive,no,some,yes
1,53234,moderate,no,some,no
1,47577,minimal,no,many,yes
1,23399,minimal,no,none,no
0,29429,minimal,no,some,no
0,13857,minimal,no,some,yes
0,16111,extensive,no,many,yes
1,38507,moderate,yes,many,yes
1,34290,moderate,no,many,yes
1,22342,moderate,yes,none,yes
1,11293,moderate,yes,none,no
0,47568,extensive,no,some,yes
1,15793,moderate,yes,none,no
0,31081,extensive,no,some,yes
1,7088,minimal,yes,none,no
1,22386,minimal,no,some,no
1,34471,minimal,yes,many,no
0,16249,extensive,yes,many,no
0,12768,minimal,yes,many,no
0,10464,moderate,no,some,yes
0,19458,extensive,yes,none,yes
1,69853,moderate,yes,some,no
0,26697,extensive,no,some,yes
0,77607,extensive,yes,none,yes
0,35012,extensive,no,some,yes
1,44353,minimal,no,none,no
0,28751,moderate,yes,none,no
0,12736,moderate,yes,some,yes
1,27923,extensive,yes,some,yes
0,9920,minimal,no,some,no
1,61032,minimal,no,some,no
0,25432,moderate,yes,some,yes
1,56324,moderate,yes,some,yes
0,35647,extensive,yes,some,yes
1,33941,moderate,yes,none,no
0,16227,moderate,no,some,yes
0,19457,moderate,yes,some,yes
0,19471,extensive,no,none,yes
0,28101,extensive,no,some,no
0,40879,minimal,yes,none,no
0,25629,extensive,no,many,yes
1,37646,minimal,yes,some,no
1,32976,minimal,yes,some,yes
0,45008,minimal,no,none,no
1,43822,extensive,yes,some,yes
1,67037,extensive,no,many,yes
1,29254,moderate,yes,some,yes
1,27413,minimal,yes,none,no
0,18008,extensive,yes,some,yes
0,12666,moderate,yes,some,no
0,68333,extensive,yes,some,yes
0,5182,extensive,yes,none,no
1,17829,moderate,yes,some,no
0,8106,extensive,no,some,no
0,16328,extensive,yes,many,yes
1,57104,minimal,no,many,no
1,17302,minimal,no,none,no
1,36374,moderate,yes,many,yes
0,18721,moderate,no,some,yes
1,57249,moderate,yes,some,no
0,5243,extensive,no,none,no
1,36652,minimal,no,some,no
0,56971,moderate,yes,some,yes
0,15394,extensive,no,some,yes
0,43823,extensive,yes,some,yes
1,57917,minimal,no,none,yes
0,25430,extensive,yes,some,no
0,20762,minimal,no,some,yes
1,17915,minimal,no,many,no
0,25034,extensive,yes,some,yes
1,13030,moderate,yes,none,yes
1,47790,minimal,yes,many,yes
0,11820,minimal,no,none,no
1,6811,moderate,no,many,yes
1,39763,extensive,no,some,yes
0,43927,moderate,no,none,yes
0,18104,minimal,no,some,yes
0,6993,moderate,no,none,no
1,40035,minimal,no,many,no
0,60229,extensive,no,some,no
0,29196,moderate,yes,some,no
0,26934,extensive,no,many,yes
0,30973,extensive,no,some,yes
0,27018,extensive,yes,many,yes
1,21205,moderate,no,some,no
1,27301,minimal,no,some,no
1,24236,minimal,yes,none,no
0,21744,moderate,yes,none,yes
1,59246,extensive,yes,many,yes
0,20837,extensive,no,some,yes
0,40750,extensive,no,none,yes
1,25912,minimal,no,none,no
0,42547,extensive,no,some,no
0,14371,moderate,yes,some,no
1,56991,extensive,yes,none,yes
0,17005,extensive,yes,some,yes
0,16783,minimal,yes,many,yes
1,11210,minimal,yes,some,no
0,8060,moderate,yes,some,no
1,31830,moderate,no,none,yes
1,46798,minimal,no,many,no
0,25023,extensive,yes,none,no
1,31332,minimal,no,none,yes
0,35229,extensive,yes,some,no
1,45879,moderate,yes,many,yes
1,22870,moderate,yes,some,yes
1,47435,minimal,no,some,no
0,16468,extensive,yes,some,yes
0,20683,moderate,yes,none,no
0,30465,extensive,yes,some,yes
0,23284,extensive,yes,many,yes
1,55148,moderate,no,many,no
1,38191,extensive,yes,many,yes
1,46560,moderate,no,none,yes
0,23481,extensive,no,none,no
0,21415,extensive,yes,none,yes
1,74595,moderate,no,none,yes
1,20285,minimal,no,none,no
0,31985,extensive,no,some,yes
1,47224,extensive,yes,none,yes
0,8460,moderate,no,none,no
0,14140,extensive,no,many,yes
1,44814,minimal,no,many,no
1,26378,minimal,yes,some,yes
0,15059,extensive,yes,many,no
0,6577,minimal,no,some,no
0,18624,moderate,yes,some,no
0,33035,moderate,yes,none,yes
0,14149,moderate,yes,some,no
1,18904,minimal,no,none,no
0,20012,moderate,yes,none,yes
0,13075,minimal,no,none,yes
1,44396,moderate,yes,none,yes
0,8403,extensive,yes,none,yes
1,44127,extensive,no,none,yes
0,20460,minimal,yes,some,no
1,22637,minimal,no,none,no
1,22791,extensive,yes,none,yes
1,30404,minimal,no,many,no
0,15150,moderate,no,some,yes
0,30595,extensive,yes,many,yes
1,16826,minimal,yes,none,yes
0,44814,moderate,yes,some,no
1,52480,extensive,yes,many,no
0,27430,minimal,no,some,no
0,11221,minimal,yes,many,no
0,24990,extensive,no,none,yes
1,25408,minimal,no,some,yes
1,28993,moderate,yes,some,no
0,19231,minimal,yes,some,no
0,29018,extensive,yes,many,yes
0,35680,extensive,yes,many,yes
0,40841,extensive,no,many,yes
1,71221,extensive,no,some,yes
0,32314,extensive,yes,some,yes
0,8013,minimal,yes,many,no
0,45744,moderate,no,some,no
0,52040,minimal,no,some,no
1,34941,minimal,yes,many,no
1,71395,extensive,yes,some,yes
1,12398,minimal,yes,none,yes
0,33735,minimal,no,some,yes
1,48917,moderate,yes,many,no
1,47768,extensive,no,some,yes
1,38646,moderate,no,some,yes
0,59517,moderate,yes,none,no
0,17081,extensive,no,some,yes
0,47004,extensive,no,none,yes
0,26800,moderate,no,some,no
0,39320,extensive,no,some,no
0,25207,minimal,yes,some,yes
0,14900,extensive,yes,none,yes
1,63667,extensive,yes,some,no
1,33472,extensive,yes,some,no
1,7578,minimal,yes,some,no
0,37143,minimal,yes,some,no
0,12806,minimal,no,some,no
1,12394,moderate,yes,many,no
0,4979,moderate,no,some,no
0,39310,extensive,yes,none,no
1,45159,moderate,yes,none,no
0,24001,extensive,no,some,yes
1,14283,moderate,yes,some,no
0,16109,moderate,no,many,yes
0,27666,moderate,no,some,no
0,23990,moderate,yes,some,no
1,27143,moderate,yes,some,yes
1,65728,extensive,yes,some,yes
0,45612,extensive,yes,many,no
0,15189,moderate,yes,none,yes
0,39014,extensive,yes,some,yes
0,49983,extensive,no,none,yes
0,10362,moderate,yes,none,no
0,24542,extensive,no,none,yes
1,8483,minimal,yes,some,yes
0,8087,extensive,no,none,yes
0,23569,extensive,no,none,yes
1,26233,minimal,no,many,yes
0,22941,moderate,no,some,yes
0,29157,extensive,no,many,yes
0,30867,extensive,yes,some,yes
0,29669,extensive,yes,none,yes
1,49543,minimal,yes,some,no
1,58221,minimal,no,some,yes
1,65981,moderate,no,none,no
1,17536,minimal,no,some,yes
0,23566,extensive,yes,some,yes
0,17108,moderate,no,none,yes
1,35875,minimal,no,many,no
0,35397,minimal,yes,some,no
1,54737,minimal,no,none,yes
1,35771,minimal,yes,some,no
1,54490,extensive,no,some,yes
1,38978,minimal,yes,many,no
1,42370,moderate,yes,some,yes
1,32316,moderate,yes,none,no
1,11980,moderate,yes,some,yes
1,33317,minimal,yes,none,no
1,29026,minimal,yes,some,no
0,22227,extensive,no,some,yes
0,17473,moderate,no,many,yes
0,7265,moderate,no,some,yes
0,52969,extensive,yes,some,no
1,64376,extensive,yes,many,yes
0,33345,moderate,yes,some,no
1,26804,moderate,no,some,yes
0,51720,extensive,no,some,yes
0,7188,extensive,yes,none,yes
1,33482,extensive,no,many,yes
1,14925,moderate,yes,many,no
0,24530,extensive,yes,none,yes
0,37495,extensive,yes,some,yes
0,40776,extensive,no,some,yes
0,17173,extensive,yes,some,yes
0,9774,moderate,no,none,no
0,37016,minimal,yes,some,no
1,41169,extensive,yes,none,yes
1,42428,extensive,no,some,no
0,47216,extensive,yes,none,yes
1,66043,extensive,yes,some,yes
0,37084,moderate,yes,some,no
0,5583,minimal,no,some,yes
0,32873,moderate,yes,many,no
1,29161,moderate,yes,none,yes
1,70899,minimal,no,many,no
0,15273,extensive,yes,none,no
0,13628,minimal,yes,none,no
1,28162,extensive,no,many,yes
1,45163,moderate,yes,none,yes
1,17947,minimal,yes,many,yes
1,29814,minimal,yes,many,no
1,65154,extensive,yes,many,no
0,14245,extensive,yes,many,yes
0,5752,moderate,no,none,no
0,12779,moderate,no,none,no
1,32321,minimal,yes,some,yes
0,20169,extensive,yes,some,yes
0,19581,extensive,yes,some,yes
0,8060,moderate,yes,some,yes
1,66491,extensive,no,many,yes
1,36578,minimal,no,none,no
0,18395,moderate,no,some,yes
1,60157,minimal,yes,none,no
1,37380,moderate,yes,many,yes
0,42737,extensive,yes,some,yes
0,48645,moderate,yes,none,yes
0,6223,moderate,no,some,no
1,15965,extensive,yes,many,yes
1,33998,moderate,no,none,yes
1,57848,moderate,yes,some,yes
1,46821,minimal,no,none,no
1,65389,moderate,yes,many,no
0,10583,extensive,no,some,yes
0,10774,extensive,yes,some,yes
1,39419,extensive,yes,many,yes
0,50166,extensive,yes,some,yes
0,13006,minimal,no,some,no
0,48488,extensive,no,none,yes
0,18996,extensive,no,none,yes
1,59269,minimal,yes,none,no
1,36702,moderate,no,some,yes
0,12454,moderate,no,none,yes
0,23346,minimal,no,some,no
0,29274,minimal,yes,none,no
1,25316,minimal,no,none,yes
1,57854,minimal,yes,some,no
0,13482,minimal,yes,none,no
1,13650,moderate,yes,none,no
0,28374,extensive,yes,many,no
0,35016,extensive,yes,some,yes
0,6935,moderate,yes,many,yes
1,6302,minimal,yes,some,no
0,25370,moderate,no,none,yes
1,72844,moderate,no,none,no
1,31473,minimal,yes,none,no
1,39706,moderate,yes,many,no
1,86268,moderate,yes,some,no
0,42756,moderate,no,some,no
0,28703,moderate,no,some,no
0,18044,extensive,no,none,yes
0,66170,moderate,yes,some,yes
1,34927,extensive,yes,some,yes
0,12197,minimal,no,some,no
0,41891,extensive,no,some,yes
0,34714,minimal,no,some,no
1,27388,extensive,no,many,no
1,81082,minimal,yes,many,no
0,27347,extensive,yes,some,yes
0,34419,extensive,no,some,yes
0,9224,minimal,yes,none,no
1,32445,minimal,no,none,yes
1,10728,minimal,yes,many,yes
0,31174,extensive,yes,many,yes
1,36200,minimal,yes,some,yes
0,11809,minimal,yes,many,no
1,51784,moderate,no,many,no
1,33669,moderate,no,many,yes
1,41457,minimal,no,none,no
0,31813,moderate,yes,none,yes
0,30177,minimal,yes,many,no
0,11899,moderate,no,many,yes
1,42283,moderate,no,some,no
0,54845,extensive,no,some,no
0,29077,minimal,yes,some,no
0,39644,moderate,yes,some,yes
0,30263,moderate,no,some,yes
0,7130,minimal,yes,none,no
1,19360,minimal,yes,none,no
1,20589,moderate,yes,many,yes
0,17686,minimal,no,none,yes
0,20838,extensive,yes,none,yes
1,69321,moderate,yes,none,yes
0,14957,extensive,yes,some,yes
0,12524,minimal,no,none,no
1,60275,moderate,yes,some,no
1,18886,moderate,yes,many,no
0,36440,extensive,yes,some,no
1,17054,minimal,no,some,no
0,12317,moderate,no,some,yes
0,28501,extensive,no,many,yes
1,57317,minimal,yes,some,yes
1,8727,minimal,yes,many,no
1,19327,minimal,no,many,no
0,41249,moderate,yes,some,yes
0,12060,minimal,no,some,no
1,16037,minimal,yes,none,no
0,31657,minimal,yes,some,no
1,26453,minimal,yes,none,yes
0,23035,extensive,yes,none,yes
1,41693,moderate,yes,some,yes
0,10843,moderate,no,some,yes
1,30536,moderate,no,many,yes
1,24617,minimal,no,many,no
0,23836,moderate,yes,some,no
0,33558,extensive,yes,none,yes
0,34526,extensive,yes,some,no
1,5885,minimal,yes,many,yes
1,41444,minimal,yes,none,no
0,32593,extensive,yes,some,yes
1,65460,extensive,yes,many,yes
0,24816,moderate,yes,some,no
0,4124,extensive,no,some,no
0,21090,minimal,yes,some,no
0,15308,extensive,yes,some,no
0,53304,minimal,no,some,no
1,61959,minimal,no,some,no
0,40762,extensive,no,some,no
1,44107,minimal,yes,many,no
0,19539,extensive,yes,none,yes
1,52615,extensive,yes,none,yes
0,5167,extensive,no,some,yes
0,25367,extensive,yes,many,yes
1,29332,minimal,yes,some,no
1,29487,minimal,yes,many,no
0,23915,moderate,no,none,no
1,61183,extensive,no,some,yes
0,16904,minimal,yes,some,no
1,34886,minimal,no,none,no
1,30180,extensive,yes,many,yes
0,43952,extensive,yes,some,no
1,15391,minimal,no,some,yes
0,31567,minimal,yes,some,no
0,27086,minimal,yes,none,no
1,41679,minimal,no,some,no
0,32707,extensive,yes,none,yes
0,26843,extensive,no,none,yes
0,18448,moderate,no,none,yes
1,11804,minimal,no,some,yes
0,5139,moderate,no,some,yes
1,42303,extensive,no,some,yes
0,22287,minimal,yes,some,no
0,29490,extensive,yes,some,yes
1,40873,minimal,no,none,yes
0,49884,extensive,yes,some,no
1,48946,extensive,no,some,yes
0,14453,moderate,no,none,no
0,14221,minimal,no,none,no
0,12732,minimal,yes,none,no
0,42426,minimal,yes,some,no
0,16769,minimal,yes,some,no
0,15094,extensive,yes,some,yes
0,36748,extensive,yes,none,yes
1,25971,minimal,yes,some,no
0,21962,moderate,yes,some,yes
0,33690,extensive,no,none,no
0,26783,extensive,yes,none,no
1,29049,minimal,yes,none,no
1,52499,moderate,no,none,yes
1,11780,minimal,no,many,no
1,50578,moderate,yes,some,yes
1,29523,moderate,yes,some,no
1,23603,minimal,no,some,no
0,48326,extensive,yes,many,yes
1,30752,minimal,yes,none,yes
0,4741,minimal,yes,some,no
0,21227,minimal,yes,some,no
0,32501,minimal,yes,none,no
1,19611,minimal,yes,none,yes
1,29919,moderate,no,some,no
0,21394,extensive,no,many,no
1,74312,moderate,yes,many,yes
0,18308,extensive,yes,none,no
1,46619,moderate,yes,none,no
0,23363,extensive,yes,some,yes
1,18647,minimal,no,some,no
0,41808,moderate,yes,none,no
0,41564,extensive,no,some,yes
0,43035,extensive,yes,many,no
1,31157,minimal,no,some,no
1,35074,minimal,yes,some,yes
1,50131,minimal,no,some,no
1,37619,minimal,yes,some,yes
0,22219,minimal,yes,some,no
1,18452,moderate,yes,many,no
1,35008,extensive,yes,many,no
1,36415,moderate,no,none,no
0,43916,extensive,no,none,yes
0,68293,minimal,no,none,no
0,13037,moderate,yes,some,yes
0,26822,moderate,yes,some,no
1,39318,moderate,no,some,no
0,19966,moderate,yes,some,yes
1,34831,moderate,no,none,yes
0,24127,moderate,no,some,yes
0,36529,moderate,yes,some,yes
0,26370,moderate,yes,none,yes
1,25294,minimal,no,none,no
1,28704,moderate,yes,many,no
0,16537,minimal,yes,some,no
0,20857,extensive,yes,none,yes
1,38370,extensive,no,none,yes
1,30372,moderate,yes,many,no
0,17148,extensive,yes,some,yes
0,37809,extensive,yes,some,no
1,50027,minimal,no,many,yes
0,10167,minimal,yes,none,no
1,39009,moderate,no,some,no
1,55958,minimal,no,some,no
0,36997,extensive,no,none,yes
1,57539,extensive,no,none,yes
1,30166,minimal,yes,none,no
1,28846,minimal,yes,some,no
0,23475,minimal,yes,none,no
0,14838,minimal,no,some,no
1,18972,minimal,no,some,no
1,49748,extensive,no,none,yes
0,52985,minimal,yes,some,no
1,33274,minimal,yes,none,no
1,23974,extensive,yes,many,no
0,12146,extensive,no,some,yes
1,66113,moderate,yes,many,no
0,35964,moderate,yes,some,no
0,10078,extensive,no,none,yes
0,20706,extensive,no,many,yes
0,31099,minimal,no,many,no
1,26031,minimal,yes,some,no
0,25010,extensive,yes,some,yes
1,21631,moderate,yes,none,no
1,41724,minimal,yes,some,no
0,17822,moderate,no,some,yes
1,4734,minimal,no,many,yes
0,30224,moderate,no,some,no
1,37109,extensive,no,some,yes
1,35171,moderate,no,some,no
1,16594,minimal,yes,many,no
0,26693,extensive,yes,some,yes
0,33884,extensive,yes,some,yes
1,62240,extensive,yes,many,yes
0,13418,minimal,yes,some,no
0,49832,moderate,no,some,no
1,19717,moderate,no,some,no
0,14681,extensive,yes,none,no
1,32413,extensive,yes,many,yes
0,15188,extensive,no,many,no
0,19354,moderate,yes,some,no
1,24500,minimal,yes,many,no
1,39523,minimal,no,none,no
1,35427,extensive,yes,many,no
0,11392,extensive,yes,some,yes
1,23855,minimal,yes,none,yes
1,55169,extensive,yes,some,yes
1,24480,minimal,no,some,no
0,8012,extensive,yes,some,yes
0,22121,extensive,yes,some,yes
0,29506,minimal,yes,none,no
1,36544,minimal,no,none,no
1,27496,minimal,no,some,yes
0,8068,extensive,no,some,yes
1,44462,minimal,yes,none,no
0,19904,minimal,no,some,no
0,16791,minimal,yes,some,no
0,33021,minimal,yes,none,no
1,67469,minimal,no,some,no
0,14310,moderate,yes,many,no
1,30104,moderate,yes,none,yes
0,14026,extensive,no,some,yes
0,31367,minimal,no,some,no
1,24626,moderate,yes,none,no
1,22775,minimal,yes,many,no
0,34613,extensive,no,many,yes
1,25993,minimal,no,none,no
1,31579,minimal,no,many,no
1,3888,minimal,yes,some,yes
1,35863,minimal,no,some,no
0,22343,minimal,yes,many,no
0,16516,minimal,yes,none,yes
0,10887,moderate,no,some,yes
0,5990,extensive,yes,some,yes
0,13380,extensive,yes,some,yes
1,65349,moderate,no,none,yes
1,23813,minimal,yes,some,yes
1,46332,extensive,yes,many,yes
0,19442,minimal,yes,some,no
1,53502,moderate,yes,some,no
1,29046,moderate,yes,some,no
1,35712,minimal,no,many,no
0,21611,extensive,no,some,no
0,14089,moderate,no,some,yes
0,9746,extensive,no,some,yes
1,33887,minimal,yes,many,yes
0,38142,moderate,no,none,no
1,32949,minimal,yes,none,no
0,14262,moderate,yes,some,yes
0,31217,moderate,yes,some,yes
0,40995,extensive,yes,some,yes
0,36778,minimal,yes,some,no
1,27718,moderate,yes,many,no
0,27030,minimal,yes,none,yes
0,25948,extensive,no,some,yes
0,20504,moderate,no,many,no
1,62283,minimal,no,some,yes
1,32091,minimal,no,some,no
1,30167,minimal,no,some,yes
0,13621,extensive,yes,some,yes
1,65091,minimal,no,some,yes
0,26688,extensive,yes,some,yes
0,5072,moderate,no,none,yes
0,6434,moderate,yes,some,no
1,18194,minimal,yes,many,no
0,29856,extensive,no,none,yes
0,49958,extensive,no,some,yes
0,30364,moderate,yes,none,yes
1,24976,moderate,no,none,yes
1,37047,moderate,no,some,yes
0,30486,minimal,yes,some,no
1,68660,extensive,no,some,no
0,34694,moderate,yes,some,no
0,29466,minimal,no,some,no
0,7444,minimal,yes,some,no
1,62966,extensive,yes,some,yes
0,54154,extensive,yes,some,yes
0,8439,moderate,no,none,no
1,40950,extensive,yes,many,yes
0,42916,moderate,no,some,no
1,21067,minimal,yes,many,yes
0,16928,moderate,yes,many,no
1,40299,minimal,yes,some,no
0,11326,extensive,yes,none,yes
0,24922,moderate,no,some,no
1,44807,moderate,no,some,no
1,38689,minimal,no,many,no
1,52831,extensive,no,many,yes
0,15111,extensive,yes,none,yes
1,27877,moderate,no,some,yes
0,58625,extensive,no,some,yes
0,3072,minimal,yes,many,no
0,17594,extensive,no,none,yes
0,17803,moderate,yes,some,no
1,3042,extensive,no,many,no
0,28033,minimal,yes,some,yes
0,15849,extensive,no,none,yes
1,50004,moderate,yes,some,no
1,29513,moderate,no,none,yes
1,21065,extensive,no,many,yes
0,31148,extensive,yes,some,yes
0,35447,moderate,no,none,yes
0,19158,extensive,yes,some,yes
1,45147,minimal,no,many,yes
0,39680,moderate,yes,some,no
1,46230,moderate,no,some,yes
0,18676,extensive,yes,none,yes
1,49730,extensive,no,some,yes
1,53990,extensive,yes,some,no
1,22624,minimal,yes,some,no
1,44207,moderate,no,none,no
0,50535,moderate,no,some,no
0,20400,extensive,yes,some,yes
0,10644,extensive,yes,many,yes
0,26333,minimal,no,some,no
1,47619,minimal,yes,some,no
1,48430,moderate,yes,some,no
1,45320,minimal,yes,none,no
1,7186,extensive,no,none,yes
1,36989,moderate,yes,some,no
0,27438,extensive,no,some,no
0,60624,extensive,yes,some,yes
0,9352,moderate,yes,some,no
0,21464,extensive,no,some,yes
0,5963,extensive,no,many,yes
0,39712,extensive,yes,some,yes
1,34032,minimal,yes,none,yes
1,32859,moderate,yes,many,yes
0,22522,minimal,yes,some,no
1,45412,minimal,no,some,no
1,45305,moderate,no,none,no
0,20061,moderate,no,none,no
0,25239,moderate,no,some,no
1,32902,extensive,yes,many,yes
0,20107,extensive,yes,none,yes
1,37391,minimal,no,many,no
1,49242,minimal,yes,some,yes
0,27721,moderate,no,some,yes
1,35226,moderate,yes,some,yes
0,39804,moderate,no,none,yes
0,13149,moderate,yes,some,no
1,32306,minimal,yes,some,no
1,34081,minimal,yes,none,no
1,15964,minimal,yes,some,no
0,26374,minimal,no,many,yes
1,30277,minimal,yes,some,no
1,36671,extensive,yes,many,no
1,22760,minimal,yes,some,no
0,9138,extensive,yes,none,yes
0,15648,extensive,no,many,no
0,9497,moderate,yes,many,no
0,51344,minimal,yes,none,no
1,17368,moderate,yes,some,no
1,13803,minimal,yes,some,no
1,16747,minimal,no,many,no
0,31492,extensive,no,many,yes
0,10671,moderate,yes,none,yes
0,17969,moderate,no,many,yes
0,49424,moderate,yes,some,no
0,22360,extensive,yes,none,yes
1,49255,moderate,yes,some,yes
1,47012,minimal,yes,some,no
1,45327,minimal,yes,some,no
0,19611,extensive,yes,none,no
0,16814,moderate,yes,none,no
1,30797,minimal,yes,some,yes
1,21269,minimal,yes,many,no
0,18147,minimal,yes,some,no
1,43293,minimal,no,many,no
1,47408,moderate,yes,many,yes
1,49607,extensive,no,many,yes
1,39929,moderate,yes,none,no
0,29138,extensive,no,some,yes
0,35265,moderate,no,some,yes
1,32586,moderate,no,some,no
1,82581,extensive,no,none,yes
0,24415,minimal,no,none,no
1,52039,extensive,no,some,yes
0,3991,extensive,yes,none,no
0,25736,extensive,yes,none,yes
0,12234,moderate,yes,some,yes
0,41493,moderate,yes,none,yes
0,15974,extensive,yes,many,yes
